,pop_size,mutation,crossover,selection,selection_param,elitism,max_gen,xo_prob,mut_prob,avg_fitness,std_fitness,avg_conv_gen,avg_conv_time,fitness_scores
2858,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.2,60776.67,4157.62,92.1,0.82,"[51400.0, 56200.0, 56400.0, 65900.0, 63500.0, 60300.0, 66600.0, 63400.0, 64400.0, 53400.0, 61200.0, 53600.0, 59200.0, 63000.0, 62900.0, 62800.0, 67400.0, 63700.0, 63200.0, 58900.0, 60100.0, 57500.0, 63900.0, 55900.0, 64700.0, 55100.0, 62300.0, 62100.0, 59100.0, 65200.0]"
2859,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.2,55700.0,3762.09,88.4,0.8,"[52900.0, 53700.0, 51800.0, 54000.0, 53100.0, 49700.0, 53000.0, 54400.0, 54500.0, 59800.0, 54300.0, 58900.0, 58900.0, 50400.0, 59200.0, 58900.0, 60800.0, 56900.0, 52700.0, 56200.0, 51500.0, 55300.0, 55100.0, 54200.0, 66900.0, 58500.0, 54100.0, 52600.0, 62700.0, 56000.0]"
2860,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.3,58353.33,3167.73,95.03,0.86,"[54500.0, 56000.0, 61200.0, 54200.0, 60800.0, 53700.0, 59300.0, 53100.0, 62200.0, 54500.0, 64500.0, 56400.0, 55200.0, 56700.0, 62100.0, 60400.0, 55200.0, 57500.0, 56100.0, 60800.0, 58300.0, 60200.0, 55500.0, 61900.0, 60200.0, 55200.0, 61700.0, 62600.0, 59600.0, 61000.0]"
2861,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.3,58333.33,3222.77,92.0,0.83,"[63100.0, 56200.0, 59900.0, 60200.0, 61700.0, 55400.0, 58000.0, 57100.0, 61600.0, 54000.0, 57900.0, 58500.0, 63400.0, 59000.0, 63200.0, 57100.0, 61700.0, 55200.0, 59400.0, 55300.0, 53700.0, 57200.0, 58000.0, 62700.0, 60100.0, 50100.0, 54500.0, 55300.0, 59900.0, 60600.0]"
2862,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.4,55803.33,3259.39,95.33,0.87,"[56800.0, 55100.0, 50600.0, 53600.0, 49500.0, 62900.0, 61300.0, 57900.0, 58800.0, 50400.0, 61600.0, 55200.0, 50800.0, 54700.0, 51500.0, 55200.0, 56700.0, 54000.0, 56400.0, 55700.0, 57900.0, 53300.0, 58000.0, 58200.0, 55100.0, 55400.0, 56000.0, 55500.0, 59900.0, 56100.0]"
2863,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.4,60200.0,2756.45,87.33,0.8,"[58900.0, 59300.0, 58300.0, 60900.0, 59600.0, 57500.0, 56500.0, 58900.0, 60900.0, 64400.0, 59400.0, 59300.0, 56700.0, 57500.0, 55600.0, 64300.0, 63200.0, 61400.0, 57300.0, 62200.0, 58000.0, 57600.0, 61500.0, 57400.0, 59800.0, 62900.0, 64200.0, 62100.0, 64900.0, 65500.0]"
2864,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.5,50370.0,3470.46,90.77,0.83,"[49400.0, 49400.0, 53300.0, 48100.0, 48700.0, 48300.0, 53700.0, 43800.0, 47900.0, 51900.0, 53700.0, 53300.0, 55400.0, 47700.0, 58700.0, 54900.0, 54400.0, 52900.0, 51400.0, 48300.0, 49200.0, 47900.0, 49300.0, 41700.0, 50900.0, 51200.0, 48000.0, 51800.0, 47000.0, 48900.0]"
2865,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.5,61666.67,3213.24,93.47,0.86,"[66200.0, 61600.0, 58000.0, 57900.0, 63800.0, 63700.0, 60300.0, 59300.0, 63000.0, 54700.0, 64900.0, 54600.0, 66600.0, 60600.0, 60700.0, 61700.0, 60600.0, 60300.0, 66000.0, 56200.0, 61800.0, 64100.0, 61900.0, 66000.0, 59800.0, 59800.0, 64100.0, 62400.0, 64600.0, 64800.0]"
2866,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.6,45900.0,2329.52,76.57,0.76,"[43500.0, 47000.0, 47500.0, 44200.0, 44000.0, 45600.0, 48200.0, 44100.0, 49400.0, 43100.0, 44800.0, 46600.0, 48400.0, 45800.0, 43900.0, 51000.0, 48700.0, 44000.0, 45100.0, 44900.0, 44500.0, 45900.0, 44300.0, 49200.0, 48000.0, 41500.0, 44500.0, 47900.0, 42400.0, 49000.0]"
2867,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.6,62436.67,3182.92,91.57,0.85,"[61000.0, 61500.0, 64500.0, 62200.0, 61000.0, 61200.0, 59600.0, 62500.0, 58600.0, 60600.0, 69600.0, 56300.0, 65300.0, 61800.0, 64300.0, 65200.0, 62800.0, 61900.0, 56000.0, 63000.0, 66000.0, 62100.0, 61700.0, 59400.0, 68900.0, 67600.0, 63100.0, 64300.0, 63200.0, 57900.0]"
2868,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.7,42503.33,2614.89,72.3,0.67,"[44600.0, 42900.0, 39900.0, 42300.0, 43200.0, 40800.0, 43500.0, 45600.0, 42300.0, 38500.0, 41200.0, 42900.0, 44300.0, 41400.0, 41800.0, 40700.0, 40800.0, 41500.0, 41600.0, 40100.0, 39800.0, 42000.0, 43900.0, 42300.0, 39900.0, 47700.0, 43500.0, 52400.0, 42000.0, 41700.0]"
2869,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.7,62570.0,3169.35,93.67,0.87,"[64900.0, 63300.0, 66800.0, 63500.0, 59400.0, 63100.0, 57000.0, 60800.0, 60100.0, 66500.0, 65000.0, 63600.0, 62500.0, 64100.0, 64700.0, 64400.0, 57300.0, 60300.0, 63000.0, 65500.0, 68500.0, 60900.0, 58500.0, 67700.0, 60400.0, 55800.0, 59500.0, 62200.0, 65800.0, 62000.0]"
2870,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.8,41250.0,2204.05,65.0,0.6,"[41200.0, 39100.0, 40400.0, 41600.0, 44900.0, 39300.0, 39300.0, 42800.0, 40000.0, 42400.0, 41400.0, 42800.0, 43600.0, 38500.0, 46500.0, 42800.0, 42200.0, 40400.0, 37400.0, 40800.0, 46000.0, 38800.0, 38800.0, 40800.0, 43200.0, 40200.0, 39500.0, 41500.0, 38600.0, 42700.0]"
2871,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.8,62386.67,3542.86,94.17,0.88,"[63300.0, 60800.0, 68800.0, 62200.0, 60600.0, 57200.0, 57800.0, 65200.0, 58300.0, 66800.0, 63300.0, 62200.0, 59700.0, 69800.0, 55800.0, 68200.0, 62800.0, 61300.0, 64300.0, 67700.0, 64500.0, 62900.0, 57700.0, 59400.0, 61000.0, 59000.0, 61800.0, 63700.0, 65200.0, 60300.0]"
2872,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.7,0.9,40273.33,2151.42,59.87,0.55,"[39100.0, 40200.0, 40200.0, 40300.0, 39000.0, 45600.0, 43000.0, 38600.0, 37400.0, 38200.0, 38100.0, 41300.0, 38200.0, 42100.0, 38900.0, 46500.0, 39900.0, 41800.0, 39600.0, 39700.0, 41300.0, 38800.0, 43700.0, 38700.0, 40800.0, 41400.0, 38700.0, 38200.0, 39100.0, 39800.0]"
2873,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.7,0.9,48093.33,2989.86,76.87,0.72,"[46800.0, 48000.0, 50100.0, 48800.0, 46800.0, 52500.0, 45700.0, 43800.0, 46700.0, 43800.0, 47700.0, 48200.0, 49100.0, 50700.0, 48700.0, 43100.0, 52000.0, 53100.0, 45700.0, 49100.0, 44900.0, 46900.0, 52900.0, 50600.0, 54900.0, 48100.0, 43500.0, 47900.0, 47200.0, 45500.0]"
2874,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.7,0.9,55350.0,3275.85,80.87,0.76,"[53400.0, 55700.0, 53800.0, 60200.0, 52100.0, 53300.0, 55700.0, 56300.0, 50200.0, 59200.0, 53200.0, 52400.0, 55000.0, 50700.0, 55800.0, 58800.0, 58400.0, 62200.0, 58500.0, 54700.0, 61200.0, 53000.0, 55900.0, 49600.0, 57700.0, 55300.0, 52700.0, 55500.0, 59200.0, 50800.0]"
2875,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.7,0.9,60320.0,2589.77,93.27,0.89,"[56900.0, 65800.0, 60800.0, 58600.0, 56800.0, 58900.0, 58300.0, 61500.0, 63000.0, 64800.0, 65500.0, 59800.0, 61200.0, 57500.0, 59200.0, 56400.0, 61200.0, 59900.0, 59500.0, 60700.0, 58300.0, 62200.0, 62600.0, 62800.0, 58900.0, 63000.0, 58800.0, 60500.0, 60800.0, 55400.0]"
2876,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.8,0.1,60436.67,3436.71,81.9,0.75,"[64100.0, 60400.0, 61500.0, 54800.0, 62000.0, 60100.0, 61200.0, 64500.0, 57400.0, 63100.0, 59500.0, 57800.0, 61600.0, 64200.0, 57700.0, 56600.0, 54200.0, 65200.0, 59900.0, 62100.0, 58400.0, 57200.0, 63700.0, 69000.0, 59900.0, 57800.0, 56500.0, 57700.0, 66000.0, 59000.0]"
2877,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,False,100,0.8,0.1,58506.67,4222.63,82.9,0.77,"[57400.0, 60700.0, 58400.0, 63600.0, 61300.0, 67600.0, 56500.0, 61600.0, 56500.0, 50200.0, 58500.0, 55400.0, 56400.0, 60200.0, 62400.0, 63800.0, 67500.0, 56100.0, 58100.0, 53800.0, 52900.0, 58200.0, 54500.0, 60200.0, 60500.0, 54900.0, 56200.0, 51900.0, 64200.0, 55700.0]"
2878,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,False,100,0.8,0.1,56446.67,4408.53,80.0,0.73,"[62800.0, 63700.0, 55700.0, 55100.0, 56200.0, 56500.0, 52100.0, 56300.0, 63200.0, 64000.0, 53800.0, 58300.0, 59800.0, 56100.0, 47100.0, 60500.0, 63100.0, 52400.0, 54100.0, 60500.0, 51400.0, 53400.0, 52600.0, 56700.0, 53200.0, 47000.0, 55800.0, 55900.0, 56900.0, 59200.0]"
2879,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.8,0.1,54150.0,4271.44,88.0,0.81,"[55900.0, 55000.0, 50600.0, 51900.0, 55800.0, 50800.0, 63200.0, 55600.0, 52700.0, 50600.0, 50800.0, 52400.0, 59500.0, 57200.0, 54500.0, 53300.0, 50400.0, 48500.0, 55800.0, 59900.0, 54500.0, 43100.0, 55000.0, 52600.0, 52000.0, 56300.0, 49600.0, 59600.0, 63800.0, 53600.0]"
2880,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,False,100,0.8,0.2,60313.33,4047.86,92.0,0.84,"[65900.0, 61800.0, 60100.0, 53700.0, 61300.0, 64200.0, 59700.0, 59600.0, 62200.0, 57900.0, 65300.0, 63600.0, 58600.0, 53800.0, 58400.0, 62000.0, 61200.0, 60100.0, 61900.0, 61800.0, 57900.0, 56400.0, 59700.0, 66000.0, 54400.0, 54800.0, 54300.0, 57300.0, 70900.0, 64600.0]"
2881,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,False,100,0.8,0.2,58056.67,3212.24,90.4,0.84,"[60900.0, 58700.0, 56800.0, 51800.0, 54300.0, 55800.0, 53100.0, 56600.0, 55000.0, 59600.0, 55000.0, 60900.0, 60400.0, 58700.0, 59000.0, 54000.0, 54000.0, 62700.0, 58300.0, 63500.0, 57100.0, 59400.0, 61200.0, 61000.0, 59300.0, 62800.0, 60600.0, 52600.0, 57100.0, 61500.0]"
